# qstring	previous	current	probability
Od T3	賣	擱	-1.476190
Od T3	麥	戈	-1.401203
Od T3	麥	擱	-1.401203
Od T:	邁	堅	-1.700000
Od V:Ve	賣	仙貝	-1.700000
Od VD	賣	桔	-1.612007
Od VD	麥	潔	-1.434648
Od VO	賣	筆	-1.476190
Od VY	賣	傘	-1.650445
Od W[	賣	仿	-1.700000
Od XD	賣	鞋	-1.492607
Od Yc	麥	葉	-1.476190
Od [j	賣	燉	-1.700000
Od ]O	賣	哩	-1.700000
Od ]O	邁	裡	-1.554047
Od ]O	麥	理	-1.286946
Od ]`	賣	卦	-1.700000
Od _;R0	賣	新機	-1.554047
Od _G	賣	潮	-1.612007
Od __	麥	醋	-1.700000
Od _`	賣	畫	-1.434648
Od aM	邁	隆	-1.510756
Od aM	麥	隆	-1.159889
Od a_IX	賣	御守	-1.391357
Od af	賣	帽	-1.650445
Od e]	麥	爾	-1.101218
Od fc	売	切	-1.700000
Od fc	賣	切	-1.580601
Od g:	賣	官	-1.580601
Od gc	賣	蟹	-1.700000
Od hI	賣	男	-1.580601
Od if	麥	皓	-1.650445
Od ik	賣	礦	-1.554047
Od kM	麥	蓉	-1.422763
Od kO	賣	午	-1.700000
Od lI	賣	韓	-1.650445
Od m@	邁	達	-1.650445
Od mY	麥	婉	-1.700000
Od mf	麥	兆	-1.461201
Od nH	賣	油	-1.411646
Od nq:W	賣	得好	-1.237391
Od o1	麥	誇	-1.580601
Od oO	賣	腐	-1.700000
Od pi	賣	券	-1.531045
Od q;	麥	昆	-1.447413
Od qf	賣	灶	-1.531045
Od qh	賣	半	-1.612007
Od s2?0	賣	多支	-1.700000
Od s\	賣	餅	-1.580601
Od s\	麥	餅	-1.447413
Od sh	麥	曼	-1.612007
Od tO	麥	谷	-1.580601
Od uh	賣	蛋	-1.700000
Od vH	脈	流	-1.612007
Od x7	邁	皋	-1.700000
Od xj	麥	浚	-1.650445
Od yK	賣	糖	-1.700000
Od y_	麥	帕	-1.580601
Od z\	麥	嶺	-1.700000
Od |?	邁	尼	-1.492607
Od |_L_	邁	大步	-1.700000
Od }I	賣	田	-1.700000
Od }M	脈	熊	-1.700000
Od }^	麥	志	-1.650445
Od ~^	脈	翅	-1.554047
Od ~_	麥	納	-1.476190
Od08 CE	賣超	臺	-1.510756
Od0C9K 0_	麥德林	市	-1.700000
Od4C KM	麥格	靈	-1.700000
Od4C OK	麥格	倫	-1.391357
Od4CNF T3	麥格雷	戈	-1.461201
Od5_ hH	賣藝	籌	-1.700000
Od5_ rF^=	賣藝	為生	-1.700000
Od918_ 0_	邁阿密	市	-1.650445
Od918_ Qd	邁阿密	戴	-1.700000
Od<Ck@ tf	賣什麼	藥	-1.401203
Od=@yf =f_d	賣不掉	會再	-1.650445
Od=_ 2f	賣力	為	-1.476190
OdCb C0	賣個	資	-1.612007
OdDb 0C	麥克	德	-1.510756
OdDb 4a	麥克	墨	-1.476190
OdDb 4aj6	麥克	墨菲	-1.341802
OdDb =_	麥克	利	-1.554047
OdDb @@	麥克	弗	-1.612007
OdDb Bb	麥克	勒	-1.510756
OdDb F0	麥克	伊	-1.700000
OdDb KY	麥克	坎	-1.700000
OdDb L_	麥克	布	-1.612007
OdDb OK	麥克	倫	-1.650445
OdDb Od	麥克	邁	-1.700000
OdDb P_	麥克	杜	-1.700000
OdDb R0	麥克	雞	-1.700000
OdDb VBF0	麥克	羅伊	-1.580601
OdDb VB`0	邁克	羅夫	-1.700000
OdDb VO	麥克	筆	-1.229734
OdDb \ee]	麥克	內爾	-1.700000
OdDb cf	麥克	道	-1.580601
OdDb e]	麥克	爾	-1.580601
OdDb j6	邁克	菲	-1.461201
OdDb j6	麥克	菲	-1.580601
OdDb nH	麥克	尤	-1.510756
OdDb ~_	麥克	納	-1.341802
OdDb91Ob 3;L_	麥克阿瑟	宣佈	-1.650445
OdDb91Ob u[	麥克阿瑟	獎	-1.612007
OdDbE0rF 68	麥克斯韋	妖	-1.612007
OdDbE0rF e]	麥克斯韋	爾	-1.612007
OdDbEE OK	麥克萊	倫	-1.245404
OdDbQ= v4Dk	麥克風	接上	-1.700000
OdDbQ= v4^H	麥克風	接頭	-1.612007
OdDbe] :10_	邁克爾	八世	-1.650445
OdDbe] \_	邁克爾	數	-1.700000
OdDbe] kO0_	邁克爾	五世	-1.650445
OdDbyK~_ :<	麥克唐納	軍	-1.650445
OdE0 6T6T	麥斯	姐姐	-1.700000
OdE0 m@	麥斯	達	-1.476190
OdF0x4 ^@	賣一些	橘	-1.650445
OdH< 0_	賣方	式	-1.612007
OdI<WG 0_O@	麥當勞	世足	-1.700000
OdI<WG 2f	麥當勞	為	-1.580601
OdI<WG 5_=_	麥當勞	屹立	-1.700000
OdI<WG Db@@	麥當勞	客服	-1.700000
OdI<WG HF	麥當勞	培	-1.700000
OdI<WG JY|J	麥當勞	趕人	-1.422763
OdI<WG Lj	麥當勞	勁	-1.612007
OdI<WG Od	麥當勞	麥	-1.700000
OdI<WG ]O	麥當勞	裡	-1.700000
OdI<WG `_p?	麥當勞	速食	-1.700000
OdI<WG g6	麥當勞	盃	-1.650445
OdI<WG |O	麥當勞	薯	-1.650445
OdI<WGM@M@ pa:W	麥當勞叔叔	坐好	-1.650445
OdL; Fk	賣身	葬	-1.612007
OdL_l0n_ Zo	賣不出去	嘛	-1.700000
OdLj u?L_	邁進	一步	-1.218851
OdLjqq u?L_	邁進了	一步	-1.461201
OdQW 2:	麥角	胺	-1.700000
OdR0 cO	麥基	洗	-1.650445
OdRP4@ 5_TJ	麥卡錫	議員	-1.700000
OdRP@b |?	麥卡特	尼	-1.178316
OdRi ha	賣斷	貨	-1.700000
OdWk :_	邁向	第	-1.215371
OdWk <j`l	邁向	韌性	-1.612007
OdWk Z_	邁向	柱	-1.580601
OdWk [1	賣相	佳	-1.411646
OdWk ^l	邁向	淨	-1.095971
OdWk n?~@	邁向	職涯	-1.700000
Od[1 0_Od	賣家	是賣	-1.700000
Od[1 2f	賣家	為	-1.461201
Od[1 3@	麥家	琪	-1.700000
Od[1 6_	麥家	碧	-1.650445
Od[1 <iNO	賣家	店址	-1.650445
Od[1 =_	麥加	利	-1.554047
Od[1 A_	賣家	寄	-1.580601
Od[1 A_l0	賣家	寄出	-1.461201
Od[1 A_qa	賣家	寄錯	-1.580601
Od[1 Db@@	賣家	客服	-1.650445
Od[1 L;}i	賣家	身份	-1.580601
Od[1 UO	賣家	已	-1.391357
Od[1 lIlj	賣家	含運	-1.580601
Od[1 n?	賣家	直	-1.650445
Od[1 v4	賣家	皆	-1.700000
Od[3 U<	賣車	商	-1.554047
Od\Y \_	賣點	數	-1.580601
Od\Y _;	賣點	心	-1.700000
Od]_ :_	邁入	第	-0.698819
Od]_ n?4L	邁入	職場	-1.531045
Odan TJ	麥子	園	-1.700000
Odc[ 0_~l	賣場	試用	-1.700000
Odc[ 2f	賣場	為	-1.531045
Odc[ 2f6[	賣場	為準	-1.229734
Odc[ 3>	賣場	供	-1.650445
Odc[ J`	賣場	價	-1.700000
Odc[ UO	賣場	已	-1.531045
Odc[ ]O	賣場	裡	-1.297716
Odc[ lOha	賣場	補貨	-1.700000
Odc[ v4	賣場	皆	-1.700000
Odc[ vH	賣場	留	-1.531045
Odcf >J	賣到	完	-1.554047
Odcf CE^:	賣到	臺灣	-1.309204
Odcf EbEb	賣到	嚇嚇	-1.510756
Odcf Ml	賣到	剩	-1.700000
OddR 2@	麥可	吉	-1.700000
OddR DkYc	麥可	上夜	-1.650445
OddR PO	麥可	史	-1.700000
OddR VD	麥可	傑	-1.580601
OddR Ve	麥可	貝	-1.178316
OddR sh	麥可	曼	-1.531045
OddR {h	麥可	漢	-1.391357
OddR |?	麥可	尼	-1.510756
Ode]E0 0W	邁爾斯	堡	-1.700000
Odfa A_	賣過	季	-1.650445
Odg5 |_L_	邁開	大步	-1.434648
Odha8i A_	賣貨便	寄	-1.700000
Odha8i A_l0	賣貨便	寄出	-1.447413
Odha8i lIlj	賣貨便	含運	-1.554047
OdjP FW	賣假	錶	-1.700000
OdjP nH	賣假	油	-1.700000
Odl0 :_	邁出	第	-1.373208
Odl0 EEnq	賣出	來的	-1.510756
Odl0 TJ	賣出	原	-1.700000
Odl0 n_:h	賣出	去就	-1.650445
Odl0 nq0_	賣出	的是	-1.700000
Odl0 u?L_	邁出	一步	-1.492607
Odl0 |_L_	邁出	大步	-1.700000
OdmG sIIF	麥寮	燃煤	-1.580601
Odnq 3@	麥地	奇	-1.411646
Odnq EbEb	賣得	嚇嚇	-1.422763
Odnq EbEb	賣的	嚇嚇	-1.476190
Odnq FW	賣的	錶	-1.650445
Odnq ZX	賣的	酒	-1.700000
Odnq a_IX	賣的	御守	-1.612007
Odnq ha	賣的	貨	-1.650445
Odnq nH	賣的	油	-1.700000
Odnq |J0_	賣的	人是	-1.650445
Odnq0_ J;bZ	賣的是	真品	-1.650445
Odpa 9i	賣座	片	-1.476190
Odqq Cb	賣了	個	-1.492607
Odqq u?L_	邁了	一步	-1.612007
Ods2@W O1	賣多少	呀	-1.700000
Odw; 0J	賣春	聯	-1.612007
Odyf ?1	賣掉	它	-1.531045
Odyf ?1qq	賣掉	它了	-1.650445
Odyf ]O	賣掉	哩	-1.700000
Odyf `H	賣掉	嘍	-1.612007
Odyg T0o=	賣肉	吸睛	-1.700000
Odz? 3@	麥迪	奇	-1.245404
Odz?zj ph	麥迪遜	案	-1.650445
Od}I tA	麥田	魔	-1.143245
Od~=T0 T:	賣東西	兼	-1.700000
Od~@ 2f	麥芽	味	-1.554047
Od~@ H1	麥芽	渣	-1.650445
Od~@ ZX	麥芽	酒	-1.700000
Od~@ __	麥芽	醋	-1.700000
Od~@ s\	麥芽	餅	-1.411646
Od~@ x7	麥芽	膏	-1.531045
Od~@yK s\	麥芽糖	餅	-1.650445
Od~U 91	賣給	阿	-1.700000
Od~U BY	賣給	板	-1.612007
Od~U CE^:	賣給	臺灣	-1.382044
Od~U CE^:|J	賣給	臺灣人	-1.700000
Od~U L`Ei	賣給	下線	-1.700000
Od~U UO	賣給	乙	-1.700000
Od~_KP A1nq	麥納瑪	拉的	-1.700000
Ol 5_|J	贈	一人	-1.700000
Ol 6C	综	合	-1.447413
Ol 9i	贈	片	-1.612007
Ol =f	贈	賄	-1.700000
Ol >J	贈	完	-1.492607
Ol ?E	贈	牌	-1.580601
Ol A0	贈	詩	-1.700000
Ol F0	贈	衣	-1.554047
Ol F0V_	贈	醫護	-1.700000
Ol FW	贈	錶	-1.612007
Ol TJ	贈	原	-1.612007
Ol UO	贈	乙	-1.612007
Ol XD	贈	鞋	-1.434648
Ol XY	贈	匾	-0.990935
Ol _`	贈	畫	-1.650445
Ol g:	贈	官	-1.650445
Ol oa0_	贈	弱勢	-1.510756
Ol p?	贈	石	-1.554047
Ol u?	贈	遺	-1.612007
Ol }^	贈	致	-1.700000
Ol2P ?0FM	贈與	之名	-1.650445
Ol2P oa0_	贈予	弱勢	-1.700000
Ol2P u?0_	贈與	儀式	-1.700000
OlbZ 2f	贈品	為	-1.580601
OlbZ ?E	贈品	牌	-1.700000
OlbZ FM	贈品	茗	-1.612007
OlbZ L_}i	贈品	部份	-1.554047
OlbZ aJ=_	贈品	權利	-1.700000
OlbZ pi	贈品	券	-1.510756
Olm0 2P	贈書	予	-1.650445
Olm0 u?0_	贈書	儀式	-1.315248
Olu[ ?E	贈獎	牌	-1.700000
Olu[ pa	贈獎	座	-1.700000
Ol}l 0_K_	贈送	事務	-1.700000
Ol}l 2f	贈送	為	-1.650445
Ol}l 5_|J	贈送	一人	-1.700000
Ol}l >J	贈送	完	-1.434648
Ol}l ?0FM	贈送	之名	-1.447413
Ol}l ?0K_	贈送	之物	-1.650445
Ol}l Cf5J	贈送	稅前	-1.510756
Ol}l F0J`	贈送	衣架	-1.650445
Ol}l GKqq	贈送	文了	-1.700000
Ol}l IX	贈送	首	-1.461201
Ol}l QW	贈送	角	-1.700000
Ol}l SWK_	贈送	小物	-1.700000
Ol}l TJ	贈送	原	-1.650445
Ol}l ]O	贈送	禮	-1.700000
Ol}l k0	贈送	朱	-1.650445
Ol}l k0	贈送	珠	-1.650445
Ol}l u?i_	贈送	一律	-1.510756
Ol}l xU2f	贈送	每位	-1.373208
Ol~U oa0_	贈給	弱勢	-1.650445
P; 0C	森	德	-1.328014
P; 0J	森	聯	-1.650445
P; 0W	森	堡	-1.286946
P; 0_p?	森	適時	-1.580601
P; 2f	森	為	-1.492607
P; 3@	森	崎	-1.434648
P; 4W	森	島	-1.349133
P; 4_0_	森	四世	-1.580601
P; 5ETJ	森	學園	-1.700000
P; 5_	森	毅	-1.233520
P; 6W	森	瑙	-1.461201
P; 89	森	州	-1.580601
P; :<	森	君	-1.510756
P; :L	森	洋	-1.554047
P; <<	森	薰	-1.554047
P; =M	森	盛	-1.492607
P; =f	森	絵	-1.700000
P; A0	森	施	-1.580601
P; BY	森	坂	-1.650445
P; C7	森	崴	-1.253809
P; Cd	森	恪	-1.650445
P; Db	森	克	-1.580601
P; E<	森	邦	-1.700000
P; FM	森	明	-1.612007
P; HL	森	翔	-1.700000
P; HX	森	醜	-1.612007
P; I1	森	插	-1.700000
P; IF	森	梅	-1.554047
P; IXVe	森	守備	-1.700000
P; Jb	森	徹	-1.700000
P; KMRO	森	玲子	-1.476190
P; Kb	森	舍	-1.650445
P; Kl	森	政	-1.554047
P; Kl}^	森	正治	-1.510756
P; L_	森	布	-1.531045
P; L_]O	森	布里	-0.945166
P; L`_d	森	下在	-1.650445
P; Lj	森	勁	-1.700000
P; M<	森	岡	-1.476190
P; N@	森	儒	-1.700000
P; N_	森	沐	-1.650445
P; O_	森	富	-1.700000
P; PO	森	史	-1.700000
P; Q=	森	楓	-1.492607
P; S_	森	璐	-1.510756
P; Sd	森	奈	-1.612007
P; T3	森	哥	-1.434648
P; VD	森	結	-1.700000
P; Ve	森	貝	-1.531045
P; X<	森	蒼	-1.303364
P; ZX0W	森	久保	-1.580601
P; [_	森	矗	-1.700000
P; \_	森	數	-1.700000
P; _f	森	鮑	-1.580601
P; `0	森	夫	-1.401203
P; aJ	森	泉	-1.411646
P; aM	森	隆	-1.650445
P; c=	森	英	-1.580601
P; cf	森	道	-1.612007
P; dM	森	虹	-1.650445
P; dR=M	森	可成	-1.700000
P; eG	森	瑤	-1.700000
P; eI	森	藩	-1.612007
P; gc	森	脇	-1.580601
P; hI	森	南	-1.461201
P; j6	森	菲	-1.612007
P; m@	森	達	-1.700000
P; n:	森	川	-1.262644
P; nH2@	森	游擊	-1.650445
P; nO	森	姆	-1.612007
P; p=	森	青	-1.364804
P; rA	森	柏	-1.334770
P; sT	森	乃	-1.215371
P; tO	森	谷	-1.612007
P; x\	森	町	-1.580601
P; x_	森	霸	-1.150182
P; zj	森	訓	-1.650445
P; |?	森	尼	-1.245404
P; }I	森	田	-0.906728
P; }^	森	製	-1.554047
P; ~\	森	井	-1.510756
P;9K 2f	森林	為	-1.700000
P;9K 3:	森林	般	-1.700000
P;9K ?0_;	森林	之心	-1.612007
P;9K ?;rF	森林	氛圍	-1.650445
P;9K PO	森林	史	-1.650445
P;9K Rl	森林	映	-1.492607
P;9K S0	森林	棲	-1.700000
P;9K V_	森林	護	-1.510756
P;9K ]On_	森林	裡去	-1.650445
P;9K cH	森林	猴	-1.700000
P;9K i_	森林	綠	-1.580601
P;9K kK	森林	巡	-1.700000
P;9K mGa_	森林	療癒	-1.391357
P;9K qO	森林	土	-1.700000
P;9K vh	森林	碳	-1.447413
P;9K |_:_	森林	大帝	-1.554047
P;9K:_ o=	森林地	精	-1.612007
P;9KO_Udi_ 2f	森林覆蓋率	為	-1.510756
P;9KO_Udi_ m@	森林覆蓋率	達	-1.373208
P;:1 tO	森巴	鼓	-1.492607
P;P; vY	森森	館	-1.700000
P;VB EM	森羅	蘋	-1.373208
P;VB |_6T	森羅	大姊	-1.700000
P;sI cf	森然	道	-1.422763
P;xU 3g	森美	咲	-1.650445
P;xU `l	森美	幸	-1.612007
P@ EE	徂	徠	-1.461201
PA 08	華	抄	-1.554047
PA 0=	滑	樁	-1.650445
PA 0C]O	華	德里	-1.650445
PA 0M	華	蒙	-1.700000
PA 0U	滑	仔	-1.531045
PA 0_p?	華	適時	-1.700000
PA 11	華	胥	-1.267238
PA 1;	華	娟	-1.650445
PA 1Wcf	滑	跑道	-1.580601
PA 1g	華	校	-1.411646
PA 2i	華	膳	-1.382044
PA 3;	華	萱	-1.612007
PA 3>=f	華	公會	-1.382044
PA 3@	華	齊	-1.612007
PA 4@	華	錫	-1.554047
PA 4C	華	閣	-1.580601
PA 4W	華	島	-1.612007
PA 4_	華	寺	-1.411646
PA 5E	華	学	-1.391357
PA 5E6T	華	學姊	-1.510756
PA 5_|J	華	一人	-1.700000
PA 7f	華	隊	-1.241351
PA 89	滑	州	-1.510756
PA 89	華	州	-1.382044
PA 8i	華	便	-1.531045
PA 91	華	阿	-1.580601
PA 9i	滑	片	-1.612007
PA :b	華	俄	-1.650445
PA <<	華	勛	-1.476190
PA <C	滑	舌	-1.492607
PA <i	滑	墊	-1.700000
PA <j	華	任	-1.700000
PA =M	華	城	-1.097702
PA >J	划	完	-1.650445
PA >J	滑	完	-1.650445
PA >J	華	丸	-1.391357
PA >]	華	董	-1.650445
PA ?;	華	芬	-1.580601
PA ?l	華	孟	-1.700000
PA @l	華	鳳	-1.492607
PA A_	滑	劑	-1.700000
PA B_vY	華	企管	-1.700000
PA Bb	華	勒	-1.476190
PA CE	滑	臺	-1.434648
PA CR	滑	索	-1.373208
PA Cb	滑	個	-1.391357
PA Ci	滑	鍵	-1.650445
PA Ci	華	建	-1.461201
PA Db	華	克	-1.170177
PA Di	華	倩	-1.554047
PA E0R0	華	斯基	-1.650445
PA F0^=	嘩	一聲	-1.612007
PA FM	華	明	-1.554047
PA GKm_	華	文句	-1.580601
PA H<	華	芳	-1.612007
PA I:	華	編	-1.650445
PA Ik	華	漾	-1.476190
PA J;	華	珍	-1.554047
PA J;	驊	珍	-1.554047
PA J`	滑	價	-1.554047
PA Kb	華	社	-1.554047
PA Kl	華	證	-1.650445
PA Kl6C	華	正和	-1.700000
PA LdxU	華	艾美	-1.391357
PA M<	滑	肛	-1.700000
PA M@	華	叔	-1.554047
PA Ml=f	華	勝會	-1.650445
PA NO	華	紙	-1.612007
PA O1	滑	呀	-1.492607
PA OD	華	蝶	-1.411646
PA Od	華	脈	-1.700000
PA PA	鏵	鏵	-1.700000
PA Q=	華	豐	-1.249555
PA QE	華	財	-1.580601
PA QW	滑	腳	-1.700000
PA R0	華	積	-1.700000
PA R@	滑	腴	-1.650445
PA RV	華	偉	-1.002552
PA S0RO	華	七子	-1.461201
PA Sd	華	奈	-1.700000
PA T3	華	哥	-1.215371
PA T_	華	固	-1.226029
PA UG	華	濤	-1.700000
PA UX	滑	鈕	-1.650445
PA VD	華	捷	-1.434648
PA Vi	華	冠	-1.382044
PA Yc0_	華	夜市	-0.772747
PA [1	華	嘉	-1.510756
PA [1	華	家	-1.510756
PA [d	華	祭	-1.531045
PA \=	華	箏	-1.349133
PA \_]O	華	署理	-1.700000
PA ^=A_	華	生技	-1.700000
PA ^f	華	奧	-1.447413
PA ^l	華	淨	-1.447413
PA _d^=	華	在生	-1.650445
PA a_	譁	裕	-1.700000
PA af	華	懋	-1.422763
PA cG	滑	槽	-1.510756
PA ci	華	苑	-1.292247
PA dM	華	宏	-1.492607
PA eG	華	窯	-1.328014
PA ea	華	洛	-1.434648
PA ec	華	界	-1.700000
PA gG	滑	瓢	-1.612007
PA gI	華	譚	-1.510756
PA h<	華	湘	-1.531045
PA hZ	華	凜	-1.341802
PA iI	華	蘭	-1.349133
PA j6	華	妃	-1.321513
PA k0	華	朱	-1.650445
PA l;	華	敦	-1.411646
PA m@	華	達	-1.422763
PA m_	滑	距	-1.700000
PA m_	華	巨	-1.612007
PA mf	華	召	-1.364804
PA n:	華	川	-1.411646
PA nH	華	郵	-1.554047
PA p1p1	嘩	嘩嘩	-1.650445
PA p=	華	清	-1.271958
PA ph	華	案	-1.422763
PA qg	華	蔻	-1.650445
PA rFE0	華	維斯	-1.700000
PA rg	滑	后	-1.700000
PA u?	驊	儀	-1.700000
PA u[	滑	槳	-1.650445
PA v4	華	街	-1.297716
PA v4BX	華	街口	-1.700000
PA vH	華	流	-1.136576
PA vY	華	館	-1.492607
PA w\	華	鼎	-1.510756
PA wl	嘩	眾	-1.334770
PA yK	華	堂	-1.241351
PA zg	華	奏	-1.580601
PA {;	華	邨	-1.612007
PA {JtA	滑	神魔	-1.650445
PA {O	華	儲	-1.401203
PA }I	華	恬	-1.218851
PA }U	華	蕾	-1.554047
PA0TD@ F05_	滑鐵盧	一役	-1.650445
PA0W 6_	華堡	幣	-1.612007
PA0_ 3>	華視	公	-1.700000
PA0_ C2nq	華視	撥的	-1.700000
PA0_3>E0 0=	華視公司	莊	-1.580601
PA1j R0	滑嫩	雞	-1.650445
PA2: v4	華安	街	-1.554047
PA2: v4BX	華安	街口	-1.700000
PA2P 9i	華語	片	-1.218851
PA2P Zo	華語	嘛	-1.700000
PA2P ec	華語	界	-1.612007
PA5_ hI	華裔	男	-1.650445
PA5_ xU2@	華裔	美籍	-1.554047
PA5_ xU|J	華裔	美人	-1.650445
PA9> F0Qd	華中	一帶	-1.612007
PA9> v4	華中	街	-1.700000
PA=M[j@b01 0J	華盛頓特區	聯	-1.580601
PA=_ 0=	華麗	妝	-1.700000
PA=_ 6TXe	華麗	姐妹	-1.650445
PA=_ =_	華麗	麗	-1.262644
PA=_ ?E	華麗	牌	-1.650445
PA=_ E0	華麗	絲	-1.700000
PA=_ kO	華麗	舞	-1.700000
PA=_ l0WY	華麗	出演	-1.700000
PA=_ o=	華麗	晶	-1.341802
PA=_ p?	華麗	石	-1.650445
PA=_ qi	華麗	炫	-1.650445
PA@b E0	華特	絲	-1.554047
PAC: 2f	華山	為	-1.700000
PAC: 5_GK	華山	藝文	-1.349133
PACW BY	滑草	板	-1.476190
PACW D2	滑草	坡	-1.492607
PAE< <i	華邦	電	-1.281804
PAG9 L_	滑溜	布	-1.700000
PAGK 0\	華文	網	-1.315248
PAGK 5_FM	華文	譯名	-1.700000
PAGK tf	華文	耀	-1.286946
PAJ1 <iCE	華沙	電臺	-1.700000
PAKX cf	滑走	道	-1.476190
PAL_ u?2f	滑步	移位	-1.650445
PAL_EE 91	划不來	阿	-1.554047
PAL_EE Zo	划不來	嘛	-1.580601
PAL` 0_i=	華夏	視聽	-1.612007
PAL` A_	華夏	技	-1.612007
PAL` C0	華夏	資	-1.700000
PAL` L_O@	華夏	部族	-1.580601
PAL` X<	華夏	艙	-1.700000
PAL` ]O	華夏	哩	-1.700000
PAMl[j 0_	華盛頓	市	-1.492607
PAMl[j 2f	華盛頓	為	-1.434648
PAMl[j 3;L_	華盛頓	宣佈	-1.700000
PAMl[j <i	華盛頓	電	-1.650445
PAMl[j Ei	華盛頓	縣	-1.700000
PAMl[j hI	華盛頓	男	-1.650445
PAN< 2_QM	華康	字型	-1.650445
PANJ B_	划船	器	-1.650445
PANJ }I	划船	甜	-1.700000
PANj 9`	華信	廈	-1.700000
PAQ; v4	華陰	街	-1.401203
PAQM 3e	滑行	塊	-1.447413
PAQM IJ	滑行	環	-1.700000
PAT0 XD6C	華西	協合	-1.510756
PAT0 x_	華西	壩	-1.554047
PATB @@	華陀	扶	-1.700000
PATB CM	華佗	營	-1.700000
PATB CM	華陀	營	-1.650445
PAUd 0_	滑蓋	式	-1.476190
PAUd <i	華蓋	殿	-1.510756
PAWBQ= 2f	華國鋒	為	-1.700000
PAWBQ= 3;L_	華國鋒	宣佈	-1.650445
PAWBQ= <j	華國鋒	任	-1.612007
PAWBQ= }^	華國鋒	致	-1.700000
PA[V 0_	滑軌	式	-1.476190
PA]O 0_	華裡	士	-1.700000
PA]_ cH	滑入	喉	-1.554047
PA_; v4	華新	街	-1.043005
PAaM IF	華龍	梅	-1.650445
PAbi O1	划算	呀	-1.476190
PAcV V:	划水	仙	-1.612007
PAcV cf	滑水	道	-1.077994
PAcV n_	划水	趣	-1.700000
PAcf 9K	滑到	琳	-1.700000
PAd= vY	滑冰	館	-1.700000
PAdT Ml:_	滑雪	勝地	-1.422763
PAdT QM=M	滑雪	行程	-1.650445
PAdT cf	滑雪	道	-1.554047
PAe] 3@	華爾	琪	-1.123966
PAe] 3@=_	華爾	奇麗	-1.492607
PAe] R0	華爾	基	-1.700000
PAe] mO2@	華爾	普吉	-1.700000
PAea cf:_	滑落	到第	-1.700000
PAf< 7i	華江	雁	-1.554047
PAf< vY	華江	館	-1.580601
PAf< {?xd	華江	堤外	-1.700000
PAfa ?1	滑過	她	-1.612007
PAfa ?1nq	滑過	她的	-1.650445
PAhI =M	華南	城	-1.700000
PAhI Db@@	華南	客服	-1.476190
PAhI F0Qd	華南	一帶	-1.700000
PAl0 EEnq	滑出	來的	-1.700000
PAml 0_	滑動	式	-1.422763
PAml pa	滑動	作	-1.650445
PAna 2f	華碩	為	-1.700000
PAna Db@@	華碩	客服	-1.476190
PAoO }^U_	華府	智庫	-1.422763
PAq= v4	華興	街	-1.334770
PArG 0_K_	華僑	事務	-1.650445
PArG 2f	華僑	為	-1.700000
PArG PO	華僑	史	-1.700000
PArG hH	華僑	籌	-1.650445
PAu? 5_	華夷	譯	-1.700000
PAvU B_WkCE	華北	氣象臺	-1.700000
PAvU F0Qd	華北	一帶	-1.700000
PAwI 4_	華嚴	寺	-1.364804
PAxU m@	華美	達	-1.554047
PAxU v4	華美	街	-1.334770
PAxq NJ	划著	船	-1.612007
PAyK 0_	滑膛	式	-1.650445
PAyK `f	滑膛	炮	-1.401203
PAzJ 2P	華晨	宇	-1.650445
PA{H ^H	滑球	投	-1.650445
PA|J 0i	華人	佔	-1.650445
PA|J 3>=f	華人	公會	-1.580601
PA|J A_	華人	暨	-1.700000
PA|J A_S_	華人	紀錄	-1.700000
PA|O 2f	滑鼠	為	-1.650445
PA|O 8kpa	滑鼠	當作	-1.700000
PA|O 91	滑鼠	阿	-1.476190
PA|O <iTJ	滑鼠	電源	-1.700000
PA|O =M0_	滑鼠	程式	-1.700000
PA|O CR	滑鼠	鎖	-1.700000
PA|O Ci	滑鼠	鍵	-1.447413
PA|O EEnq	滑鼠	來的	-1.700000
PA|O G:Ci	滑鼠	三鍵	-1.612007
PA|O L_	滑鼠	埠	-1.700000
PA|O NO	滑鼠	指	-1.650445
PA|O O_	滑鼠	附	-1.700000
PA|O QW	滑鼠	腳	-1.650445
PA|O Qd	滑鼠	袋	-1.650445
PA|O ]aLP	滑鼠	握法	-1.650445
PA|O phCi	滑鼠	按鍵	-1.364804
PA|O u?Dkn_	滑鼠	移上去	-1.650445
PA|O u?fan_	滑鼠	移過去	-1.492607
PA|O v4^H	滑鼠	接頭	-1.700000
PA|O vH	滑鼠	流	-1.612007
PA|O |O	滑鼠	鼠	-1.492607
PA}^ |J	華志	仁	-1.650445
PA~= 3>	華東	公	-1.650445
PA~K 1U	華航	採	-1.700000
PA~K 2f	華航	為	-1.580601
PA~K 6d=_	華航	月曆	-1.700000
PA~K ;fCE	華航	櫃檯	-1.650445
PA~K >]	華航	董	-1.510756
PA~K Cb	華航	個	-1.700000
PA~K Db@@	華航	客服	-1.700000
PA~K KlFM	華航	正名	-1.531045
PA~K L_JY	華航	不趕	-1.700000
PA~K NO	華航	指	-1.612007
PA~K TJ:_	華航	園地	-1.700000
PA~K UO	華航	已	-1.531045
PA~K Z_	華航	駐	-1.650445
PA~K ];	華航	今	-1.580601
PA~K ]O	華航	哩	-1.411646
PA~K ^l	華航	竟	-1.492607
PA~K _f	華航	爆	-1.700000
PA~K wl	華航	重	-1.612007
PG 2=	薄	霜	-1.700000
PG 2f	薄	為	-1.580601
